images,seg,bboxes
20180925112730_camera_frontcenter_000076690.png,20180925112730_label_frontcenter_000076690.png,20180925112730_label3D_frontcenter_000076690.txt
20180925112730_camera_frontcenter_000076786.png,20180925112730_label_frontcenter_000076786.png,20180925112730_label3D_frontcenter_000076786.txt
20180925112730_camera_frontcenter_000076840.png,20180925112730_label_frontcenter_000076840.png,20180925112730_label3D_frontcenter_000076840.txt
20180925112730_camera_frontcenter_000076857.png,20180925112730_label_frontcenter_000076857.png,20180925112730_label3D_frontcenter_000076857.txt
20180925112730_camera_frontcenter_000076984.png,20180925112730_label_frontcenter_000076984.png,20180925112730_label3D_frontcenter_000076984.txt
20180925112730_camera_frontcenter_000077030.png,20180925112730_label_frontcenter_000077030.png,20180925112730_label3D_frontcenter_000077030.txt
20180925112730_camera_frontcenter_000077271.png,20180925112730_label_frontcenter_000077271.png,20180925112730_label3D_frontcenter_000077271.txt
20180925112730_camera_frontcenter_000077416.png,20180925112730_label_frontcenter_000077416.png,20180925112730_label3D_frontcenter_000077416.txt
20180925112730_camera_frontcenter_000077428.png,20180925112730_label_frontcenter_000077428.png,20180925112730_label3D_frontcenter_000077428.txt
20180925112730_camera_frontcenter_000077488.png,20180925112730_label_frontcenter_000077488.png,20180925112730_label3D_frontcenter_000077488.txt
20180925112730_camera_frontcenter_000077498.png,20180925112730_label_frontcenter_000077498.png,20180925112730_label3D_frontcenter_000077498.txt
20180925112730_camera_frontcenter_000077631.png,20180925112730_label_frontcenter_000077631.png,20180925112730_label3D_frontcenter_000077631.txt
20180925112730_camera_frontcenter_000077751.png,20180925112730_label_frontcenter_000077751.png,20180925112730_label3D_frontcenter_000077751.txt
20180925112730_camera_frontcenter_000077758.png,20180925112730_label_frontcenter_000077758.png,20180925112730_label3D_frontcenter_000077758.txt
20180925112730_camera_frontcenter_000077915.png,20180925112730_label_frontcenter_000077915.png,20180925112730_label3D_frontcenter_000077915.txt
20180925112730_camera_frontcenter_000078026.png,20180925112730_label_frontcenter_000078026.png,20180925112730_label3D_frontcenter_000078026.txt
20180925112730_camera_frontcenter_000078277.png,20180925112730_label_frontcenter_000078277.png,20180925112730_label3D_frontcenter_000078277.txt
20180925112730_camera_frontcenter_000078644.png,20180925112730_label_frontcenter_000078644.png,20180925112730_label3D_frontcenter_000078644.txt
20180925112730_camera_frontcenter_000078792.png,20180925112730_label_frontcenter_000078792.png,20180925112730_label3D_frontcenter_000078792.txt
20180925112730_camera_frontcenter_000079289.png,20180925112730_label_frontcenter_000079289.png,20180925112730_label3D_frontcenter_000079289.txt
20180925112730_camera_frontcenter_000079340.png,20180925112730_label_frontcenter_000079340.png,20180925112730_label3D_frontcenter_000079340.txt
20180925112730_camera_frontcenter_000079417.png,20180925112730_label_frontcenter_000079417.png,20180925112730_label3D_frontcenter_000079417.txt
20180925112730_camera_frontcenter_000079579.png,20180925112730_label_frontcenter_000079579.png,20180925112730_label3D_frontcenter_000079579.txt
20180925112730_camera_frontcenter_000079645.png,20180925112730_label_frontcenter_000079645.png,20180925112730_label3D_frontcenter_000079645.txt
20180925112730_camera_frontcenter_000079651.png,20180925112730_label_frontcenter_000079651.png,20180925112730_label3D_frontcenter_000079651.txt
20180925112730_camera_frontcenter_000079686.png,20180925112730_label_frontcenter_000079686.png,20180925112730_label3D_frontcenter_000079686.txt
20180925112730_camera_frontcenter_000079843.png,20180925112730_label_frontcenter_000079843.png,20180925112730_label3D_frontcenter_000079843.txt
20180925112730_camera_frontcenter_000080207.png,20180925112730_label_frontcenter_000080207.png,20180925112730_label3D_frontcenter_000080207.txt
20180925112730_camera_frontcenter_000080289.png,20180925112730_label_frontcenter_000080289.png,20180925112730_label3D_frontcenter_000080289.txt
20180925112730_camera_frontcenter_000080291.png,20180925112730_label_frontcenter_000080291.png,20180925112730_label3D_frontcenter_000080291.txt
20180925112730_camera_frontcenter_000080306.png,20180925112730_label_frontcenter_000080306.png,20180925112730_label3D_frontcenter_000080306.txt
20180925112730_camera_frontcenter_000080321.png,20180925112730_label_frontcenter_000080321.png,20180925112730_label3D_frontcenter_000080321.txt
20180925112730_camera_frontcenter_000080463.png,20180925112730_label_frontcenter_000080463.png,20180925112730_label3D_frontcenter_000080463.txt
20180925112730_camera_frontcenter_000080478.png,20180925112730_label_frontcenter_000080478.png,20180925112730_label3D_frontcenter_000080478.txt
20180925112730_camera_frontcenter_000081384.png,20180925112730_label_frontcenter_000081384.png,20180925112730_label3D_frontcenter_000081384.txt
20180925112730_camera_frontcenter_000081445.png,20180925112730_label_frontcenter_000081445.png,20180925112730_label3D_frontcenter_000081445.txt
20180925112730_camera_frontcenter_000081534.png,20180925112730_label_frontcenter_000081534.png,20180925112730_label3D_frontcenter_000081534.txt
20180925112730_camera_frontcenter_000081568.png,20180925112730_label_frontcenter_000081568.png,20180925112730_label3D_frontcenter_000081568.txt
20180925112730_camera_frontcenter_000081594.png,20180925112730_label_frontcenter_000081594.png,20180925112730_label3D_frontcenter_000081594.txt
20180925112730_camera_frontcenter_000082531.png,20180925112730_label_frontcenter_000082531.png,20180925112730_label3D_frontcenter_000082531.txt
20180925112730_camera_frontcenter_000082567.png,20180925112730_label_frontcenter_000082567.png,20180925112730_label3D_frontcenter_000082567.txt
20180925112730_camera_frontcenter_000082649.png,20180925112730_label_frontcenter_000082649.png,20180925112730_label3D_frontcenter_000082649.txt
20180925112730_camera_frontcenter_000082668.png,20180925112730_label_frontcenter_000082668.png,20180925112730_label3D_frontcenter_000082668.txt
20180925112730_camera_frontcenter_000082703.png,20180925112730_label_frontcenter_000082703.png,20180925112730_label3D_frontcenter_000082703.txt
20180925112730_camera_frontcenter_000082749.png,20180925112730_label_frontcenter_000082749.png,20180925112730_label3D_frontcenter_000082749.txt
20180925112730_camera_frontcenter_000082831.png,20180925112730_label_frontcenter_000082831.png,20180925112730_label3D_frontcenter_000082831.txt
20180925112730_camera_frontcenter_000082853.png,20180925112730_label_frontcenter_000082853.png,20180925112730_label3D_frontcenter_000082853.txt
20180925112730_camera_frontcenter_000082858.png,20180925112730_label_frontcenter_000082858.png,20180925112730_label3D_frontcenter_000082858.txt
20180925112730_camera_frontcenter_000082875.png,20180925112730_label_frontcenter_000082875.png,20180925112730_label3D_frontcenter_000082875.txt
20180925112730_camera_frontcenter_000082908.png,20180925112730_label_frontcenter_000082908.png,20180925112730_label3D_frontcenter_000082908.txt
20180925112730_camera_frontcenter_000082964.png,20180925112730_label_frontcenter_000082964.png,20180925112730_label3D_frontcenter_000082964.txt
20180925112730_camera_frontcenter_000082981.png,20180925112730_label_frontcenter_000082981.png,20180925112730_label3D_frontcenter_000082981.txt
20180925112730_camera_frontcenter_000083042.png,20180925112730_label_frontcenter_000083042.png,20180925112730_label3D_frontcenter_000083042.txt
20180925112730_camera_frontcenter_000083168.png,20180925112730_label_frontcenter_000083168.png,20180925112730_label3D_frontcenter_000083168.txt
20180925112730_camera_frontcenter_000083444.png,20180925112730_label_frontcenter_000083444.png,20180925112730_label3D_frontcenter_000083444.txt
20180925112730_camera_frontcenter_000083481.png,20180925112730_label_frontcenter_000083481.png,20180925112730_label3D_frontcenter_000083481.txt
20180925112730_camera_frontcenter_000083523.png,20180925112730_label_frontcenter_000083523.png,20180925112730_label3D_frontcenter_000083523.txt
20180925112730_camera_frontcenter_000083562.png,20180925112730_label_frontcenter_000083562.png,20180925112730_label3D_frontcenter_000083562.txt
20180925112730_camera_frontcenter_000083572.png,20180925112730_label_frontcenter_000083572.png,20180925112730_label3D_frontcenter_000083572.txt
20180925112730_camera_frontcenter_000083738.png,20180925112730_label_frontcenter_000083738.png,20180925112730_label3D_frontcenter_000083738.txt
20180925112730_camera_frontcenter_000084403.png,20180925112730_label_frontcenter_000084403.png,20180925112730_label3D_frontcenter_000084403.txt
20180925112730_camera_frontcenter_000084672.png,20180925112730_label_frontcenter_000084672.png,20180925112730_label3D_frontcenter_000084672.txt
20180925112730_camera_frontcenter_000084739.png,20180925112730_label_frontcenter_000084739.png,20180925112730_label3D_frontcenter_000084739.txt
20180925112730_camera_frontcenter_000084744.png,20180925112730_label_frontcenter_000084744.png,20180925112730_label3D_frontcenter_000084744.txt
20180925112730_camera_frontcenter_000084878.png,20180925112730_label_frontcenter_000084878.png,20180925112730_label3D_frontcenter_000084878.txt
20180925112730_camera_frontcenter_000084897.png,20180925112730_label_frontcenter_000084897.png,20180925112730_label3D_frontcenter_000084897.txt
20180925112730_camera_frontcenter_000084957.png,20180925112730_label_frontcenter_000084957.png,20180925112730_label3D_frontcenter_000084957.txt
20180925112730_camera_frontcenter_000084987.png,20180925112730_label_frontcenter_000084987.png,20180925112730_label3D_frontcenter_000084987.txt
20180925112730_camera_frontcenter_000084988.png,20180925112730_label_frontcenter_000084988.png,20180925112730_label3D_frontcenter_000084988.txt
20180925112730_camera_frontcenter_000084996.png,20180925112730_label_frontcenter_000084996.png,20180925112730_label3D_frontcenter_000084996.txt
20180925112730_camera_frontcenter_000085035.png,20180925112730_label_frontcenter_000085035.png,20180925112730_label3D_frontcenter_000085035.txt
20180925112730_camera_frontcenter_000085101.png,20180925112730_label_frontcenter_000085101.png,20180925112730_label3D_frontcenter_000085101.txt
20180925112730_camera_frontcenter_000085210.png,20180925112730_label_frontcenter_000085210.png,20180925112730_label3D_frontcenter_000085210.txt
20180925112730_camera_frontcenter_000085329.png,20180925112730_label_frontcenter_000085329.png,20180925112730_label3D_frontcenter_000085329.txt
20180925112730_camera_frontcenter_000085343.png,20180925112730_label_frontcenter_000085343.png,20180925112730_label3D_frontcenter_000085343.txt
20180925112730_camera_frontcenter_000085376.png,20180925112730_label_frontcenter_000085376.png,20180925112730_label3D_frontcenter_000085376.txt
20180925112730_camera_frontcenter_000085443.png,20180925112730_label_frontcenter_000085443.png,20180925112730_label3D_frontcenter_000085443.txt
20180925112730_camera_frontcenter_000085858.png,20180925112730_label_frontcenter_000085858.png,20180925112730_label3D_frontcenter_000085858.txt
20180925112730_camera_frontcenter_000085864.png,20180925112730_label_frontcenter_000085864.png,20180925112730_label3D_frontcenter_000085864.txt
20180925112730_camera_frontcenter_000086005.png,20180925112730_label_frontcenter_000086005.png,20180925112730_label3D_frontcenter_000086005.txt
20180925112730_camera_frontcenter_000086139.png,20180925112730_label_frontcenter_000086139.png,20180925112730_label3D_frontcenter_000086139.txt
20180925112730_camera_frontcenter_000086232.png,20180925112730_label_frontcenter_000086232.png,20180925112730_label3D_frontcenter_000086232.txt
20180925112730_camera_frontcenter_000086369.png,20180925112730_label_frontcenter_000086369.png,20180925112730_label3D_frontcenter_000086369.txt
20180925112730_camera_frontcenter_000086665.png,20180925112730_label_frontcenter_000086665.png,20180925112730_label3D_frontcenter_000086665.txt
20180925112730_camera_frontcenter_000086668.png,20180925112730_label_frontcenter_000086668.png,20180925112730_label3D_frontcenter_000086668.txt
20180925112730_camera_frontcenter_000086699.png,20180925112730_label_frontcenter_000086699.png,20180925112730_label3D_frontcenter_000086699.txt
20180925112730_camera_frontcenter_000086742.png,20180925112730_label_frontcenter_000086742.png,20180925112730_label3D_frontcenter_000086742.txt
20180925112730_camera_frontcenter_000086812.png,20180925112730_label_frontcenter_000086812.png,20180925112730_label3D_frontcenter_000086812.txt
20180925112730_camera_frontcenter_000086857.png,20180925112730_label_frontcenter_000086857.png,20180925112730_label3D_frontcenter_000086857.txt
20180925112730_camera_frontcenter_000086900.png,20180925112730_label_frontcenter_000086900.png,20180925112730_label3D_frontcenter_000086900.txt
20180925112730_camera_frontcenter_000086977.png,20180925112730_label_frontcenter_000086977.png,20180925112730_label3D_frontcenter_000086977.txt
20180925112730_camera_frontcenter_000087355.png,20180925112730_label_frontcenter_000087355.png,20180925112730_label3D_frontcenter_000087355.txt
20180925112730_camera_frontcenter_000087386.png,20180925112730_label_frontcenter_000087386.png,20180925112730_label3D_frontcenter_000087386.txt
20180925112730_camera_frontcenter_000087455.png,20180925112730_label_frontcenter_000087455.png,20180925112730_label3D_frontcenter_000087455.txt
20180925112730_camera_frontcenter_000087457.png,20180925112730_label_frontcenter_000087457.png,20180925112730_label3D_frontcenter_000087457.txt
